customer,state,response,coverage,education,employment_status,gender,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,policy_category
11692,California,No,Basic,Bachelor,Employed,M,Urban,Married,Offer3,Call Center,Four-Door Car,Medsize,Corporate
36572,Oregon,No,Premium,High School or Below,Employed,M,Suburban,Married,Offer2,Call Center,Four-Door Car,Large,Personal
56105,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Offer1,Branch,Two-Door Car,Medsize,Personal
62189,California,No,Basic,High School or Below,Medical Leave,F,Suburban,Divorced,Offer1,Agent,SUV,Medsize,Personal
32284,California,No,Basic,College,Employed,F,Suburban,Married,Offer1,Agent,SUV,Medsize,Personal
38229,Nevada,No,Basic,College,Employed,F,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
41597,California,No,Extended,College,Employed,F,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
68868,Oregon,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Offer1,Branch,Two-Door Car,Small,Personal
70257,California,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,Personal
27041,Arizona,Yes,Premium,High School or Below,Employed,F,Suburban,Married,Offer2,Web,Four-Door Car,Large,Corporate
28359,Oregon,No,Basic,High School or Below,Employed,M,Urban,Single,Offer2,Agent,Four-Door Car,Large,Personal
77950,California,No,Extended,High School or Below,Medical Leave,F,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
47967,Oregon,No,Basic,College,Employed,F,Rural,Divorced,Offer2,Branch,Luxury SUV,Medsize,Personal
47308,Nevada,No,Basic,College,Employed,F,Urban,Married,Offer2,Web,Four-Door Car,Large,Personal
49449,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
25124,Oregon,No,Basic,Master,Employed,F,Urban,Married,Offer1,Branch,Two-Door Car,Medsize,Personal
51182,Oregon,No,Premium,College,Employed,F,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Personal
18916,California,Yes,Extended,College,Medical Leave,M,Suburban,Married,Offer2,Branch,Four-Door Car,Small,Personal
40701,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,Personal
48216,Nevada,Yes,Extended,College,Employed,M,Suburban,Single,Offer2,Agent,Luxury SUV,Small,Personal
92740,Arizona,Yes,Basic,College,Employed,F,Rural,Single,Offer2,Agent,Two-Door Car,Medsize,Corporate
55070,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,Personal
19113,Washington,No,Premium,Bachelor,Employed,F,Urban,Married,Offer4,Agent,SUV,Medsize,Personal
48347,Washington,Yes,Extended,Master,Unemployed,M,Suburban,Single,Offer1,Agent,SUV,Small,Personal
30071,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Offer2,Agent,Four-Door Car,Small,Personal
24083,Oregon,No,Basic,Doctor,Employed,M,Suburban,Divorced,Offer1,Web,Four-Door Car,Small,Corporate
74347,Oregon,No,Basic,Bachelor,Employed,M,Urban,Married,Offer1,Agent,Sports Car,Small,Corporate
35850,Oregon,No,Extended,High School or Below,Employed,M,Urban,Married,Offer2,Web,SUV,Medsize,Personal
41935,Washington,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
67816,California,No,Premium,High School or Below,Employed,F,Urban,Married,Offer2,Branch,Two-Door Car,Medsize,Personal
51793,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Divorced,Offer1,Branch,Four-Door Car,Small,Personal
59346,California,No,Basic,Bachelor,Employed,M,Rural,Married,Offer2,Call Center,SUV,Small,Personal
29932,California,Yes,Extended,College,Employed,M,Suburban,Single,Offer2,Agent,Luxury SUV,Small,Special
19995,Washington,No,Basic,College,Employed,F,Urban,Single,Offer3,Call Center,Four-Door Car,Medsize,Personal
54111,Oregon,No,Basic,High School or Below,Disabled,M,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
85578,Washington,No,Basic,Bachelor,Employed,F,Suburban,Married,Offer2,Call Center,Two-Door Car,Small,Personal
15464,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Offer2,Agent,SUV,Medsize,Personal
92643,Arizona,Yes,Premium,High School or Below,Employed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
85002,Washington,No,Extended,High School or Below,Employed,M,Suburban,Married,Offer2,Branch,SUV,Medsize,Corporate
46925,Arizona,No,Premium,High School or Below,Employed,M,Urban,Married,Offer4,Call Center,Sports Car,Medsize,Personal
14806,Arizona,No,Extended,College,Employed,F,Suburban,Divorced,Offer2,Branch,Four-Door Car,Medsize,Personal
23009,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Offer3,Agent,SUV,Medsize,Corporate
81655,California,No,Basic,Bachelor,Employed,M,Suburban,Single,Offer1,Branch,SUV,Medsize,Personal
92563,Washington,No,Extended,Doctor,Employed,F,Rural,Divorced,Offer2,Agent,Two-Door Car,Medsize,Personal
64684,Oregon,No,Extended,Master,Unemployed,M,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,Personal
96715,Nevada,No,Basic,High School or Below,Employed,F,Rural,Married,Offer3,Web,SUV,Medsize,Personal
55711,Oregon,No,Premium,High School or Below,Disabled,M,Suburban,Married,Offer3,Branch,Two-Door Car,Medsize,Corporate
19268,California,Yes,Basic,College,Medical Leave,F,Suburban,Married,Offer1,Branch,Sports Car,Large,Personal
74983,Nevada,No,Extended,Bachelor,Employed,F,Urban,Divorced,Offer1,Call Center,Four-Door Car,Medsize,Personal
99097,California,Yes,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Web,Two-Door Car,Medsize,Special
52126,Oregon,No,Basic,College,Employed,F,Rural,Married,Offer2,Branch,SUV,Medsize,Personal
61844,Arizona,No,Basic,High School or Below,Employed,M,Urban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
30857,Nevada,No,Basic,College,Employed,F,Urban,Married,Offer1,Agent,Two-Door Car,Medsize,Personal
69513,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Personal
85198,Arizona,No,Basic,Master,Employed,M,Urban,Married,Offer1,Branch,Four-Door Car,Small,Personal
91566,Arizona,No,Basic,College,Employed,F,Rural,Married,Offer2,Call Center,Four-Door Car,Large,Corporate
40123,Nevada,No,Basic,College,Employed,F,Suburban,Married,Offer2,Branch,Two-Door Car,Medsize,Corporate
32149,California,No,Extended,Master,Unemployed,F,Rural,Married,Offer1,Agent,Two-Door Car,Medsize,Personal
91515,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer1,Call Center,SUV,Large,Personal
25987,Washington,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Offer3,Branch,Two-Door Car,Medsize,Personal
86706,Arizona,No,Basic,Master,Unemployed,M,Rural,Married,Offer4,Branch,Two-Door Car,Medsize,Personal
73902,Nevada,Yes,Extended,Bachelor,Employed,F,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,Personal
23516,California,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Offer4,Agent,SUV,Medsize,Personal
77294,California,No,Basic,High School or Below,Employed,M,Suburban,Single,Offer1,Branch,SUV,Medsize,Personal
78454,Arizona,No,Basic,College,Employed,M,Suburban,Divorced,Offer4,Call Center,Four-Door Car,Large,Personal
59138,Oregon,Yes,Extended,Master,Unemployed,M,Suburban,Single,Offer1,Agent,SUV,Small,Personal
62489,Oregon,Yes,Basic,Bachelor,Retired,M,Suburban,Divorced,Offer2,Web,Four-Door Car,Medsize,Corporate
66031,California,No,Basic,College,Employed,F,Rural,Married,Offer2,Agent,Two-Door Car,Medsize,Corporate
68587,Nevada,Yes,Basic,Master,Disabled,F,Suburban,Divorced,Offer1,Agent,Four-Door Car,Small,Personal
17929,California,Yes,Extended,High School or Below,Retired,F,Suburban,Divorced,Offer1,Agent,Four-Door Car,Large,Personal
59236,California,No,Basic,College,Employed,F,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,Corporate
31922,Nevada,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Offer1,Call Center,SUV,Small,Personal
87787,Arizona,Yes,Basic,Bachelor,Employed,M,Rural,Married,Offer2,Agent,SUV,Medsize,Corporate
78075,Oregon,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Offer2,Branch,Four-Door Car,Medsize,Personal
97671,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
77637,Washington,No,Basic,College,Employed,F,Rural,Married,Offer1,Agent,Four-Door Car,Large,Corporate
11777,California,Yes,Extended,Doctor,Employed,M,Suburban,Divorced,Offer2,Agent,Sports Car,Medsize,Corporate
45268,California,No,Extended,College,Unemployed,F,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,Personal
86150,Washington,No,Basic,High School or Below,Employed,M,Rural,Single,Offer4,Agent,Two-Door Car,Medsize,Personal
57614,Arizona,Yes,Basic,Bachelor,Disabled,F,Suburban,Divorced,Offer1,Web,Four-Door Car,Medsize,Personal
30081,Arizona,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Offer1,Call Center,SUV,Medsize,Personal
44940,California,No,Basic,Bachelor,Disabled,F,Suburban,Divorced,Offer3,Web,Sports Car,Medsize,Personal
55808,California,No,Extended,College,Unemployed,M,Suburban,Single,Offer3,Branch,Four-Door Car,Medsize,Personal
61178,California,No,Basic,Bachelor,Medical Leave,F,Suburban,Married,Offer1,Branch,Two-Door Car,Small,Personal
55977,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer2,Web,Two-Door Car,Small,Personal
67208,California,Yes,Basic,High School or Below,Retired,M,Suburban,Married,Offer3,Web,Four-Door Car,Medsize,Personal
89773,California,No,Basic,Doctor,Unemployed,M,Suburban,Married,Offer3,Agent,Four-Door Car,Small,Personal
52990,Oregon,No,Basic,High School or Below,Employed,F,Urban,Married,Offer2,Web,SUV,Medsize,Personal
73104,Arizona,No,Basic,High School or Below,Employed,F,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,Personal
80343,Oregon,No,Basic,Bachelor,Employed,M,Rural,Single,Offer1,Web,SUV,Medsize,Personal
89222,California,Yes,Basic,Bachelor,Employed,F,Urban,Married,Offer2,Branch,SUV,Medsize,Personal
14114,Oregon,No,Extended,High School or Below,Employed,F,Urban,Single,Offer1,Call Center,Sports Car,Medsize,Personal
41195,Arizona,No,Extended,High School or Below,Medical Leave,M,Suburban,Married,Offer4,Branch,Four-Door Car,Large,Personal
41591,Washington,No,Extended,College,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Large,Personal
15857,Washington,No,Extended,Bachelor,Employed,M,Suburban,Single,Offer1,Call Center,Two-Door Car,Medsize,Personal
64666,Nevada,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,Personal
33752,Oregon,No,Extended,College,Employed,F,Suburban,Single,Offer2,Agent,Two-Door Car,Large,Personal
25453,California,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Small,Personal
69778,Oregon,No,Extended,High School or Below,Employed,F,Rural,Divorced,Offer2,Web,Four-Door Car,Medsize,Personal
83162,Washington,No,Basic,College,Unemployed,M,Suburban,Divorced,Offer1,Agent,Sports Car,Medsize,Personal
89842,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Call Center,SUV,Medsize,Corporate
69238,Oregon,No,Basic,Bachelor,Employed,F,Urban,Married,Offer1,Call Center,SUV,Small,Personal
63465,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Offer1,Agent,Four-Door Car,Small,Corporate
33904,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Offer1,Branch,Two-Door Car,Medsize,Special
20933,Oregon,No,Basic,Bachelor,Medical Leave,F,Suburban,Married,Offer1,Agent,SUV,Medsize,Personal
16704,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Offer2,Branch,Four-Door Car,Large,Personal
68002,Washington,Yes,Extended,College,Retired,M,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Corporate
78410,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Personal
92298,Arizona,No,Basic,Bachelor,Medical Leave,F,Suburban,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal
16582,Washington,Yes,Basic,Bachelor,Medical Leave,M,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,Personal
87715,California,No,Basic,High School or Below,Employed,F,Urban,Divorced,Offer3,Branch,Four-Door Car,Medsize,Personal
89160,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Offer2,Call Center,Luxury SUV,Medsize,Personal
57813,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
86465,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer3,Web,Four-Door Car,Medsize,Corporate
70224,Oregon,No,Basic,College,Employed,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,Personal
12532,California,Yes,Extended,High School or Below,Disabled,F,Suburban,Married,Offer1,Agent,Two-Door Car,Small,Personal
48852,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Offer3,Agent,Luxury SUV,Medsize,Special
43379,Oregon,No,Extended,Bachelor,Employed,F,Urban,Divorced,Offer3,Branch,Four-Door Car,Large,Personal
59387,California,No,Basic,College,Medical Leave,F,Urban,Married,Offer1,Call Center,Two-Door Car,Large,Personal
76410,Arizona,Yes,Extended,College,Employed,M,Urban,Divorced,Offer2,Call Center,Four-Door Car,Medsize,Special
19231,California,No,Extended,Master,Employed,M,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal
47087,Oregon,No,Basic,College,Disabled,M,Suburban,Married,Offer1,Agent,SUV,Medsize,Personal
56791,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer2,Agent,Two-Door Car,Medsize,Personal
88036,Nevada,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
76116,California,No,Basic,Bachelor,Employed,M,Rural,Divorced,Offer1,Branch,SUV,Medsize,Personal
63103,Oregon,No,Basic,High School or Below,Medical Leave,F,Suburban,Married,Offer1,Web,Two-Door Car,Small,Personal
78574,Arizona,Yes,Premium,High School or Below,Employed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
69875,Oregon,No,Basic,High School or Below,Employed,M,Rural,Married,Offer4,Branch,Four-Door Car,Medsize,Corporate
38650,Nevada,No,Extended,High School or Below,Employed,M,Rural,Married,Offer2,Call Center,Two-Door Car,Medsize,Personal
73819,California,No,Extended,Master,Employed,F,Suburban,Married,Offer2,Agent,Sports Car,Large,Personal
84864,California,No,Extended,College,Unemployed,F,Suburban,Single,Offer2,Web,Four-Door Car,Medsize,Personal
91898,Arizona,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer3,Web,SUV,Medsize,Personal
54314,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Offer1,Agent,Four-Door Car,Small,Personal
57315,California,Yes,Basic,Bachelor,Employed,M,Suburban,Divorced,Offer2,Call Center,Two-Door Car,Small,Special
51220,Oregon,No,Premium,High School or Below,Unemployed,F,Suburban,Single,Offer1,Call Center,Sports Car,Medsize,Corporate
77569,Oregon,Yes,Extended,College,Employed,F,Suburban,Married,Offer2,Agent,Two-Door Car,Small,Special
47665,Washington,No,Basic,Doctor,Employed,M,Rural,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
54008,Oregon,No,Extended,Master,Unemployed,M,Suburban,Divorced,Offer1,Call Center,SUV,Small,Personal
59908,California,Yes,Extended,Master,Employed,M,Urban,Married,Offer3,Agent,Four-Door Car,Medsize,Corporate
72540,Arizona,No,Basic,College,Employed,F,Rural,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal
50261,Arizona,No,Basic,High School or Below,Employed,F,Rural,Married,Offer4,Branch,Two-Door Car,Small,Personal
92747,Oregon,No,Premium,Bachelor,Employed,F,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Corporate
83280,California,Yes,Extended,College,Employed,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Personal
42365,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Offer1,Branch,Sports Car,Medsize,Personal
86516,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Small,Corporate
14881,California,No,Basic,Doctor,Employed,F,Suburban,Married,Offer4,Call Center,Luxury SUV,Medsize,Personal
54950,Arizona,No,Basic,College,Employed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Small,Special
70869,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Offer4,Web,Two-Door Car,Medsize,Personal
60303,Oregon,No,Extended,Master,Employed,F,Suburban,Married,Offer4,Branch,Luxury Car,Medsize,Personal
50571,California,Yes,Extended,College,Employed,F,Suburban,Married,Offer1,Branch,SUV,Medsize,Personal
86846,Washington,No,Basic,High School or Below,Employed,M,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,Corporate
42162,Oregon,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Offer1,Branch,Two-Door Car,Medsize,Personal
21661,California,No,Premium,College,Unemployed,M,Suburban,Single,Offer1,Agent,SUV,Large,Personal
73016,California,No,Basic,Bachelor,Employed,F,Urban,Married,Offer1,Call Center,SUV,Medsize,Personal
19927,Nevada,No,Basic,Master,Medical Leave,M,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,Personal
99408,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer3,Branch,Four-Door Car,Medsize,Personal
81968,Oregon,No,Extended,Bachelor,Employed,M,Urban,Married,Offer2,Call Center,Two-Door Car,Medsize,Personal
86174,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Personal
21342,Oregon,No,Extended,College,Unemployed,F,Suburban,Divorced,Offer1,Web,Four-Door Car,Small,Personal
60406,California,No,Basic,Doctor,Employed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Small,Personal
37465,Arizona,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,Corporate
55270,Oregon,Yes,Extended,College,Employed,F,Rural,Divorced,Offer2,Agent,Four-Door Car,Medsize,Personal
69038,California,No,Extended,College,Unemployed,M,Suburban,Single,Offer1,Branch,SUV,Medsize,Corporate
63925,Arizona,Yes,Basic,College,Retired,F,Suburban,Divorced,Offer1,Agent,SUV,Small,Personal
21583,Oregon,No,Extended,Doctor,Medical Leave,M,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal
21713,Nevada,Yes,Basic,High School or Below,Employed,M,Urban,Married,Offer2,Agent,Four-Door Car,Large,Personal
10977,Oregon,No,Basic,High School or Below,Employed,F,Urban,Married,Offer2,Web,Two-Door Car,Medsize,Personal
87029,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Single,Offer2,Call Center,Two-Door Car,Small,Personal
21146,Arizona,Yes,Basic,College,Unemployed,M,Suburban,Married,Offer1,Branch,SUV,Medsize,Personal
19034,Oregon,No,Basic,College,Employed,M,Suburban,Married,Offer4,Agent,Four-Door Car,Small,Corporate
62718,California,No,Extended,High School or Below,Employed,F,Suburban,Married,Offer4,Agent,Four-Door Car,Large,Personal
59254,Washington,No,Premium,High School or Below,Unemployed,M,Suburban,Married,Offer2,Branch,Two-Door Car,Small,Corporate
65050,California,No,Basic,Master,Employed,F,Suburban,Divorced,Offer1,Branch,Two-Door Car,Medsize,Personal
27958,Washington,Yes,Basic,College,Retired,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
81226,Arizona,No,Extended,Bachelor,Employed,F,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Personal
53781,Oregon,Yes,Extended,Bachelor,Employed,F,Suburban,Divorced,Offer1,Agent,Luxury SUV,Medsize,Corporate
93551,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Personal
33279,California,No,Basic,College,Employed,F,Suburban,Divorced,Offer3,Agent,Two-Door Car,Medsize,Personal
20926,Arizona,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Offer1,Call Center,Two-Door Car,Large,Personal
